,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,renovated,has_basement,lake_zips,price/sqft,bed_to_bath_ratio
1859,2014-10-07,491000.0,3,2.0,2005,7000,1.0,0.0,3,7,1605,400.0,1980,0.0,98122,47.6039,-122.298,1750,4500,0.0,1.0,0.0,244.88778054862843,1.5
1860,2014-11-22,643000.0,3,2.75,2030,7700,1.0,0.0,5,8,1400,630.0,1965,0.0,98008,47.62600000000001,-122.112,1780,8160,0.0,1.0,0.0,316.7487684729064,1.0909090909090908
1861,2015-02-02,279000.0,3,2.5,1500,7350,1.0,0.0,2,7,1060,440.0,1979,0.0,98023,47.3025,-122.382,1390,7770,0.0,1.0,0.0,186.0,1.2
1862,2015-02-02,583500.0,4,1.0,1530,3900,1.5,0.0,4,7,1530,0.0,1908,0.0,98107,47.6748,-122.379,1300,3900,0.0,0.0,0.0,381.37254901960785,4.0
1863,2014-07-23,310000.0,3,2.5,1990,3600,2.0,0.0,3,7,1990,0.0,2004,0.0,98038,47.3841,-122.041,1790,3600,0.0,0.0,0.0,155.7788944723618,1.2
1864,2014-06-10,310000.0,3,1.75,1420,7650,1.0,0.0,4,7,1100,320.0,1984,0.0,98056,47.4892,-122.182,1810,7650,0.0,1.0,0.0,218.30985915492957,1.7142857142857142
1865,2015-03-23,280000.0,3,1.0,1400,13975,1.0,0.0,4,6,1400,0.0,1956,0.0,98198,47.4195,-122.33,1260,7500,0.0,0.0,0.0,200.0,3.0
1866,2014-11-17,272000.0,4,2.5,1870,5692,2.0,0.0,3,7,1870,0.0,2004,0.0,98058,47.4334,-122.148,2390,5293,0.0,0.0,0.0,145.45454545454547,1.6
1867,2014-11-18,307000.0,3,2.0,1790,7259,1.0,0.0,3,7,1390,400.0,1980,0.0,98058,47.4643,-122.171,1790,7700,0.0,1.0,0.0,171.50837988826817,1.5
1868,2014-07-17,490000.0,2,1.5,1590,4500,1.0,0.0,4,7,920,670.0,1946,0.0,98116,47.5831,-122.392,1900,4450,0.0,1.0,0.0,308.17610062893084,1.3333333333333333
1869,2014-10-08,399950.0,3,2.0,2050,9396,1.0,0.0,5,7,1170,880.0,1960,0.0,98155,47.7447,-122.328,1680,9391,0.0,1.0,0.0,195.09756097560975,1.5
1870,2014-06-18,264950.0,4,1.75,1770,9011,1.0,0.0,5,7,1050,720.0,1983,0.0,98042,47.3646,-122.076,1410,8530,0.0,1.0,0.0,149.68926553672316,2.2857142857142856
1871,2014-07-25,491500.0,4,2.75,2100,7236,1.0,0.0,3,8,1400,700.0,1979,0.0,98034,47.7267,-122.232,1900,7519,0.0,1.0,0.0,234.04761904761904,1.4545454545454546
1872,2014-05-14,345000.0,3,2.25,2120,15003,2.0,0.0,3,7,2120,0.0,1984,0.0,98059,47.4745,-122.12,2070,15203,0.0,0.0,0.0,162.73584905660377,1.3333333333333333
1873,2015-01-19,339900.0,4,1.75,2600,18042,1.0,0.0,4,8,2020,580.0,1969,0.0,98092,47.2969,-122.189,2200,9408,0.0,1.0,0.0,130.73076923076923,2.2857142857142856
1874,2015-04-27,852000.0,3,3.0,2400,4000,2.0,0.0,3,7,1860,540.0,1905,0.0,98102,47.6288,-122.321,1750,3940,0.0,1.0,0.0,355.0,1.0
1875,2015-02-11,723000.0,4,2.0,2790,8793,1.0,0.0,4,8,1640,1150.0,1977,0.0,98006,47.5509,-122.16,2400,9286,0.0,1.0,0.0,259.13978494623655,2.0
1876,2014-12-01,405000.0,2,1.5,1370,4102,2.0,0.0,4,7,1370,0.0,1987,0.0,98033,47.6943,-122.184,1380,3211,0.0,0.0,1.0,295.6204379562044,1.3333333333333333
1877,2014-06-25,800000.0,2,1.0,1740,5719,1.0,0.0,3,8,1740,0.0,1955,0.0,98103,47.6729,-122.335,1980,5000,0.0,0.0,0.0,459.7701149425287,2.0
1878,2014-10-15,180500.0,3,2.5,1800,8518,2.0,0.0,3,7,1800,0.0,1996,0.0,98030,47.3643,-122.185,1770,7570,0.0,0.0,0.0,100.27777777777777,1.2
1879,2015-04-28,325000.0,3,2.5,1800,8518,2.0,0.0,3,7,1800,0.0,1996,0.0,98030,47.3643,-122.185,1770,7570,0.0,0.0,0.0,180.55555555555554,1.2
1880,2014-06-17,235000.0,3,1.75,1190,7280,1.0,0.0,4,7,1190,0.0,1968,0.0,98092,47.3151,-122.19,1250,7800,0.0,0.0,0.0,197.47899159663865,1.7142857142857142
1881,2014-05-20,330000.0,2,1.0,860,8308,1.0,0.0,4,7,860,0.0,1948,0.0,98146,47.5075,-122.377,1310,8308,0.0,0.0,0.0,383.72093023255815,2.0
1882,2014-06-12,678500.0,3,2.0,2460,6600,1.0,0.0,4,8,1370,1090.0,1952,0.0,98136,47.5215,-122.383,2150,6600,0.0,1.0,0.0,275.8130081300813,1.5
1883,2014-07-09,463000.0,4,2.5,1980,6660,2.0,0.0,4,7,1980,0.0,1974,0.0,98034,47.7158,-122.167,1980,7150,0.0,0.0,0.0,233.83838383838383,1.6
1884,2014-09-12,250000.0,2,1.0,670,4640,1.0,0.0,3,6,670,0.0,1943,0.0,98106,47.53,-122.351,870,4501,0.0,0.0,0.0,373.13432835820896,2.0
1885,2014-07-16,655000.0,3,2.0,1410,4800,1.5,0.0,4,8,1410,0.0,1927,0.0,98118,47.5597,-122.267,1820,7200,0.0,0.0,0.0,464.5390070921986,1.5
1886,2014-05-16,239900.0,4,2.25,1860,7000,1.0,0.0,3,8,1120,740.0,1979,0.0,98023,47.3127,-122.339,1990,8937,0.0,1.0,0.0,128.9784946236559,1.7777777777777777
1887,2014-11-17,185000.0,3,1.0,980,9135,1.0,0.0,3,7,980,0.0,1955,0.0,98001,47.3496,-122.289,1780,9135,0.0,0.0,0.0,188.77551020408163,3.0
1888,2014-06-16,1740000.0,4,2.25,3040,5000,2.0,0.0,4,9,2080,960.0,1926,0.0,98105,47.6565,-122.278,2870,5000,0.0,1.0,0.0,572.3684210526316,1.7777777777777777
1889,2014-09-05,251700.0,3,2.25,1810,11800,1.0,0.0,3,7,1240,570.0,1977,0.0,98178,47.4997,-122.231,1810,5641,0.0,1.0,0.0,139.060773480663,1.3333333333333333
1890,2015-02-09,400000.0,4,2.0,1560,8250,1.0,0.0,3,8,1320,240.0,1964,0.0,98177,47.7565,-122.358,1870,8258,0.0,1.0,0.0,256.4102564102564,2.0
1891,2014-09-04,735000.0,4,1.75,2100,7960,1.0,0.0,3,8,1340,760.0,1955,0.0,98004,47.6079,-122.195,2060,7960,0.0,1.0,1.0,350.0,2.2857142857142856
1892,2014-10-27,1700000.0,5,2.0,2500,15250,2.0,1.0,5,8,2500,0.0,1942,0.0,98008,47.5883,-122.111,1880,18782,0.0,0.0,0.0,680.0,2.5
1893,2014-05-08,82500.0,2,1.0,520,22334,1.0,0.0,2,5,520,0.0,1951,0.0,98168,47.4799,-122.296,1572,10570,0.0,0.0,0.0,158.65384615384616,2.0
1894,2014-07-08,765000.0,4,4.0,3010,7221,2.0,0.0,3,10,3010,0.0,2004,0.0,98075,47.5833,-121.97,3490,7518,0.0,0.0,0.0,254.15282392026577,1.0
1895,2014-09-23,292500.0,4,1.75,2140,8162,1.0,0.0,3,7,1420,720.0,1968,0.0,98023,47.3096,-122.377,2040,7632,0.0,1.0,0.0,136.6822429906542,2.2857142857142856
1896,2015-03-25,270000.0,3,2.25,2390,7000,1.0,0.0,4,7,1990,400.0,1970,0.0,98058,47.4568,-122.169,1610,7000,0.0,1.0,0.0,112.97071129707113,1.3333333333333333
1897,2014-12-24,415000.0,2,1.0,1510,6807,1.0,0.0,3,7,1090,420.0,1939,0.0,98133,47.71100000000001,-122.353,1460,6807,0.0,1.0,0.0,274.8344370860927,2.0
1898,2014-11-24,950000.0,4,1.75,2210,19025,1.0,0.0,4,7,1460,750.0,1952,0.0,98004,47.5927,-122.203,2640,14999,0.0,1.0,1.0,429.86425339366514,2.2857142857142856
1899,2014-09-16,353000.0,3,2.75,2170,8396,2.0,0.0,3,7,2170,0.0,1995,0.0,98038,47.3812,-122.023,2170,8378,0.0,0.0,0.0,162.67281105990784,1.0909090909090908
1900,2014-12-10,670950.0,3,2.5,1790,2375,3.0,0.0,3,8,1790,0.0,2007,0.0,98107,47.6726,-122.38,1450,2400,0.0,0.0,0.0,374.83240223463685,1.2
1901,2014-05-09,280950.0,3,1.75,1390,8700,1.0,0.0,4,7,840,550.0,1912,0.0,98055,47.4725,-122.202,1390,10875,0.0,1.0,0.0,202.12230215827338,1.7142857142857142
1902,2014-05-27,585000.0,3,1.75,1850,7735,1.0,0.0,4,8,1850,0.0,1983,0.0,98027,47.5608,-122.082,2220,7639,0.0,0.0,0.0,316.2162162162162,1.7142857142857142
1903,2014-08-01,605000.0,3,1.75,1850,8823,1.0,0.0,4,8,1370,480.0,1973,0.0,98008,47.6379,-122.112,1880,7580,0.0,1.0,0.0,327.02702702702703,1.7142857142857142
1904,2014-11-19,1010000.0,4,3.5,3350,3752,2.0,0.0,3,9,2550,800.0,2007,0.0,98117,47.6782,-122.365,1050,4960,0.0,1.0,0.0,301.4925373134328,1.1428571428571428
1905,2014-09-26,245990.0,3,1.0,1040,8410,1.0,0.0,3,7,1040,0.0,1942,2014.0,98188,47.453,-122.289,1350,8410,1.0,0.0,0.0,236.52884615384616,3.0
1906,2015-02-03,535000.0,4,2.25,2810,12607,2.0,0.0,3,10,2810,0.0,1985,0.0,98058,47.4585,-122.13,2810,17400,0.0,0.0,0.0,190.3914590747331,1.7777777777777777
1907,2014-06-30,410000.0,1,1.5,1010,5750,1.0,0.0,3,7,1010,0.0,1911,1948.0,98136,47.5411,-122.392,1230,5750,1.0,0.0,0.0,405.94059405940595,0.6666666666666666
1908,2015-04-24,550000.0,3,2.5,2250,7752,2.0,0.0,4,8,2250,0.0,1988,0.0,98011,47.7489,-122.185,2080,7033,0.0,0.0,0.0,244.44444444444446,1.2
1909,2014-09-11,665000.0,3,1.75,1800,8000,1.0,0.0,3,8,1800,0.0,1972,0.0,98008,47.6357,-122.119,1950,8500,0.0,0.0,0.0,369.44444444444446,1.7142857142857142
1910,2015-04-27,455000.0,3,1.0,2400,17239,1.0,0.0,4,7,1890,510.0,1940,0.0,98028,47.75,-122.245,2390,7350,0.0,1.0,0.0,189.58333333333334,3.0
1911,2014-08-26,440000.0,4,1.0,1780,4000,1.5,0.0,3,7,1780,0.0,1922,0.0,98103,47.6624,-122.354,1750,4000,0.0,0.0,0.0,247.19101123595505,4.0
1912,2014-07-08,332000.0,3,2.25,2120,14915,1.0,0.0,3,9,1720,400.0,1979,0.0,98001,47.3524,-122.285,2320,13100,0.0,1.0,0.0,156.60377358490567,1.3333333333333333
1913,2014-06-11,280000.0,3,2.5,1860,6607,2.0,0.0,3,7,1860,0.0,1989,0.0,98023,47.2891,-122.351,1760,6766,0.0,0.0,0.0,150.53763440860214,1.2
1914,2014-09-15,570000.0,3,3.5,1460,1021,2.0,0.0,3,8,1150,310.0,2006,0.0,98122,47.6169,-122.309,1460,1245,0.0,1.0,0.0,390.4109589041096,0.8571428571428571
1915,2014-05-15,250000.0,3,1.0,1230,10350,1.0,0.0,4,7,1230,0.0,1957,0.0,98055,47.428,-122.199,1510,10427,0.0,0.0,0.0,203.2520325203252,3.0
1916,2015-05-01,238000.0,2,1.0,1088,8453,1.0,0.0,3,6,1088,0.0,1952,2009.0,98001,47.2685,-122.231,1088,8016,1.0,0.0,0.0,218.75,2.0
1917,2014-11-03,265000.0,3,1.0,800,5760,1.0,0.0,3,6,700,0.0,1949,0.0,98155,47.7505,-122.317,1060,6628,0.0,0.0,0.0,331.25,3.0
1918,2015-03-05,306000.0,3,1.0,1190,10350,1.0,0.0,4,7,1190,0.0,1959,0.0,98028,47.7428,-122.244,1850,10500,0.0,0.0,0.0,257.14285714285717,3.0
1919,2015-05-07,345000.0,5,2.75,1940,4182,1.0,0.0,3,7,1240,700.0,2002,0.0,98056,47.4911,-122.17,1950,4182,0.0,1.0,0.0,177.83505154639175,1.8181818181818181
1920,2014-09-04,765000.0,4,2.5,3300,10764,1.0,0.0,4,9,1720,1580.0,1971,0.0,98177,47.7119,-122.365,2290,10975,0.0,1.0,0.0,231.8181818181818,1.6
1921,2015-04-30,346300.0,4,2.5,2590,11018,2.0,0.0,3,8,2590,0.0,1998,0.0,98092,47.2634,-122.211,2400,8042,0.0,0.0,0.0,133.7065637065637,1.6
1922,2014-06-12,342500.0,3,2.0,2080,11375,1.0,0.0,3,8,2080,0.0,2002,0.0,98022,47.214,-121.993,1080,12899,0.0,0.0,0.0,164.66346153846155,1.5
1923,2015-04-24,501000.0,4,2.25,2680,5439,2.0,0.0,3,7,2680,0.0,2000,0.0,98011,47.7534,-122.218,2460,4473,0.0,0.0,0.0,186.9402985074627,1.7777777777777777
1924,2014-06-25,270000.0,3,2.5,1670,8364,1.0,0.0,4,7,1300,370.0,1990,0.0,98042,47.369,-122.084,1490,8143,0.0,1.0,0.0,161.67664670658684,1.2
1925,2015-04-22,638000.0,3,1.0,1830,4400,1.5,0.0,4,8,1720,110.0,1930,0.0,98122,47.6052,-122.3,1650,4400,0.0,1.0,0.0,348.6338797814208,3.0
1926,2014-09-12,460000.0,3,1.75,1400,2003,1.0,0.0,4,8,700,700.0,1908,2006.0,98119,47.6508,-122.368,1370,1281,1.0,1.0,0.0,328.57142857142856,1.7142857142857142
1927,2014-10-15,760000.0,4,1.75,2770,8521,1.0,0.0,4,7,1470,1300.0,1953,0.0,98004,47.6255,-122.199,1910,9380,0.0,1.0,1.0,274.3682310469314,2.2857142857142856
1928,2015-03-16,1090000.0,3,2.5,3630,11019,1.0,0.0,4,9,2150,1480.0,1972,0.0,98040,47.56100000000001,-122.226,3150,13555,0.0,1.0,1.0,300.2754820936639,1.2
1929,2014-06-28,234000.0,3,1.0,1040,8128,1.0,0.0,3,6,1040,0.0,1983,0.0,98019,47.7425,-121.981,1520,7500,0.0,0.0,0.0,225.0,3.0
1930,2015-03-02,1650000.0,3,2.75,2690,8890,2.0,1.0,4,10,2690,0.0,1975,0.0,98006,47.5487,-122.197,2940,8890,0.0,0.0,0.0,613.3828996282527,1.0909090909090908
1931,2014-05-06,488000.0,5,2.0,2020,5000,1.5,0.0,4,7,2020,0.0,1938,0.0,98117,47.6949,-122.37,1510,6600,0.0,0.0,0.0,241.58415841584159,2.5
1932,2015-02-26,1550000.0,5,2.5,2450,20805,2.0,0.0,4,9,2450,0.0,1963,0.0,98004,47.6275,-122.227,3020,20324,0.0,0.0,1.0,632.6530612244898,2.0
1933,2015-03-27,499000.0,4,3.0,2030,12675,2.0,0.0,3,7,2030,0.0,1982,0.0,98177,47.7689,-122.379,1990,7705,0.0,0.0,0.0,245.8128078817734,1.3333333333333333
1934,2014-09-04,150000.0,3,1.0,1450,6776,1.0,0.0,3,7,1450,0.0,1952,0.0,98178,47.5056,-122.244,1680,7200,0.0,0.0,0.0,103.44827586206897,3.0
1935,2015-03-26,333000.0,4,2.5,2400,7270,2.0,0.0,3,8,2400,0.0,1993,0.0,98003,47.2697,-122.312,2150,6584,0.0,0.0,0.0,138.75,1.6
1936,2015-02-18,700000.0,4,2.75,2870,8625,1.0,0.0,4,8,1860,1010.0,1959,0.0,98155,47.7425,-122.289,2430,8479,0.0,1.0,0.0,243.90243902439025,1.4545454545454546
1937,2014-09-18,275000.0,4,1.0,1340,22500,1.5,0.0,3,7,1340,0.0,1926,0.0,98168,47.489,-122.316,1620,10800,0.0,0.0,0.0,205.22388059701493,4.0
1938,2014-07-01,330000.0,3,2.5,1680,11312,1.0,0.0,3,7,1080,600.0,1959,0.0,98146,47.5051,-122.344,1390,10700,0.0,1.0,0.0,196.42857142857142,1.2
1939,2014-11-24,360000.0,4,2.0,1850,8827,1.0,0.0,3,7,1850,0.0,1969,0.0,98155,47.7406,-122.313,1310,6901,0.0,0.0,0.0,194.59459459459458,2.0
1940,2015-05-11,467000.0,3,1.0,1220,8040,1.5,0.0,3,7,1220,0.0,1965,0.0,98125,47.7133,-122.308,1360,8040,0.0,0.0,0.0,382.78688524590166,3.0
1941,2014-11-03,605000.0,5,2.25,3220,9603,2.0,0.0,3,8,3220,0.0,1972,0.0,98052,47.6474,-122.11,2260,10093,0.0,0.0,0.0,187.88819875776397,2.2222222222222223
1942,2014-10-02,750000.0,4,2.75,3190,9023,2.0,0.0,3,9,3190,0.0,2005,0.0,98075,47.5898,-121.989,3159,5615,0.0,0.0,0.0,235.10971786833855,1.4545454545454546
1943,2014-08-04,265000.0,3,1.75,2050,10519,1.0,0.0,3,7,1240,810.0,1979,0.0,98058,47.4257,-122.146,1770,9605,0.0,1.0,0.0,129.26829268292684,1.7142857142857142
1944,2014-07-18,490000.0,3,1.75,1720,12540,1.0,0.0,4,7,1720,0.0,1956,0.0,98006,47.5699,-122.177,1440,11850,0.0,0.0,0.0,284.8837209302326,1.7142857142857142
1945,2014-06-19,360000.0,4,2.5,2850,4650,2.0,0.0,3,8,2850,0.0,2004,0.0,98038,47.3552,-122.026,2850,4650,0.0,0.0,0.0,126.3157894736842,1.6
1946,2015-02-06,311750.0,4,2.25,2270,12000,1.0,0.0,4,7,1290,980.0,1976,0.0,98023,47.3287,-122.353,2030,23980,0.0,1.0,0.0,137.33480176211455,1.7777777777777777
1947,2014-10-03,399000.0,3,2.25,1880,12473,1.0,0.0,3,8,1420,460.0,1958,0.0,98028,47.7623,-122.256,2300,10469,0.0,1.0,0.0,212.2340425531915,1.3333333333333333
1948,2014-07-25,347000.0,4,2.5,2770,9751,2.0,0.0,3,8,2770,0.0,1989,0.0,98042,47.3739,-122.126,2370,6950,0.0,0.0,0.0,125.27075812274369,1.6
1949,2014-09-03,585000.0,4,2.5,3110,6479,2.0,0.0,3,9,3110,0.0,2005,0.0,98065,47.5408,-121.861,3110,7075,0.0,0.0,0.0,188.10289389067523,1.6
1950,2014-09-12,340000.0,4,2.5,2360,7475,2.0,0.0,3,8,2360,0.0,1992,0.0,98031,47.4052,-122.17,2280,7570,0.0,0.0,0.0,144.0677966101695,1.6
1951,2015-04-15,612000.0,3,2.5,2180,5496,2.0,0.0,3,8,2180,0.0,1994,0.0,98029,47.5723,-122.007,2120,5496,0.0,0.0,0.0,280.73394495412845,1.2
1952,2014-06-28,230000.0,2,1.75,1910,3376,2.0,0.0,3,8,1910,0.0,1980,0.0,98038,47.3733,-122.057,1470,3623,0.0,0.0,0.0,120.41884816753927,1.1428571428571428
1953,2014-05-09,604000.0,4,2.5,2260,7753,2.0,0.0,3,9,2260,0.0,1989,0.0,98029,47.5752,-121.995,2690,8924,0.0,0.0,0.0,267.2566371681416,1.6
1954,2014-07-03,250000.0,3,1.75,1770,8868,1.0,0.0,4,7,1770,0.0,1959,0.0,98002,47.3188,-122.212,1630,9706,0.0,0.0,0.0,141.24293785310735,1.7142857142857142
1955,2015-03-09,258500.0,3,2.0,1460,7930,1.0,0.0,3,7,1460,0.0,1989,0.0,98038,47.359,-122.049,1630,7930,0.0,0.0,0.0,177.05479452054794,1.5
1956,2015-03-24,783000.0,4,2.75,2080,5000,1.0,0.0,5,8,1470,610.0,1940,0.0,98199,47.6422,-122.403,1970,5000,0.0,1.0,0.0,376.4423076923077,1.4545454545454546
1957,2014-10-30,1050000.0,5,2.25,2960,7680,1.0,0.0,5,8,1550,1410.0,1958,0.0,98199,47.6456,-122.389,2860,7680,0.0,1.0,0.0,354.72972972972974,2.2222222222222223
1958,2015-03-18,760000.0,4,2.5,3220,4031,2.0,0.0,3,9,3220,0.0,2002,0.0,98033,47.688,-122.163,3150,5083,0.0,0.0,1.0,236.0248447204969,1.6
1959,2014-05-26,276000.0,3,1.0,1140,5000,1.0,0.0,3,7,1140,0.0,1960,0.0,98106,47.5535,-122.362,1140,5000,0.0,0.0,0.0,242.10526315789474,3.0
1960,2015-03-23,550000.0,4,2.0,1660,12377,1.0,0.0,3,8,1660,0.0,1966,0.0,98008,47.6231,-122.102,1820,8968,0.0,0.0,0.0,331.32530120481925,2.0
1961,2015-04-28,398000.0,4,1.0,1430,6240,1.5,0.0,5,7,1430,0.0,1953,0.0,98125,47.7272,-122.311,1410,6240,0.0,0.0,0.0,278.32167832167835,4.0
1962,2015-03-13,775000.0,3,3.0,1820,4300,1.5,0.0,4,8,1620,200.0,1914,1983.0,98107,47.6711,-122.364,1440,4300,1.0,1.0,0.0,425.8241758241758,1.0
1963,2015-04-09,1030000.0,4,3.0,3540,10202,2.0,0.0,3,8,2720,820.0,1988,0.0,98006,47.5471,-122.155,2780,10714,0.0,1.0,0.0,290.96045197740114,1.3333333333333333
1964,2014-10-23,327000.0,4,1.0,1620,6000,1.5,0.0,5,7,1620,0.0,1905,0.0,98055,47.4763,-122.206,1310,6000,0.0,0.0,0.0,201.85185185185185,4.0
1965,2015-04-21,564500.0,4,2.75,3100,14568,2.0,0.0,3,8,3100,0.0,1995,0.0,98019,47.7302,-121.974,2860,14396,0.0,0.0,0.0,182.09677419354838,1.4545454545454546
1966,2014-10-17,782000.0,4,1.75,1500,6820,1.5,0.0,5,7,1500,0.0,1905,0.0,98117,47.6794,-122.37,1360,4125,0.0,0.0,0.0,521.3333333333334,2.2857142857142856
1967,2015-01-28,398000.0,4,2.5,2820,5510,2.0,0.0,3,9,2820,0.0,2005,0.0,98038,47.3477,-122.024,2820,5510,0.0,0.0,0.0,141.13475177304966,1.6
1968,2015-01-30,257000.0,3,1.75,1850,10920,1.5,0.0,3,6,1850,0.0,1915,0.0,98034,47.7244,-122.222,1510,7871,0.0,0.0,0.0,138.9189189189189,1.7142857142857142
1969,2014-06-25,235000.0,4,2.0,1570,9415,2.0,0.0,4,7,1570,0.0,1984,0.0,98092,47.3168,-122.174,1550,8978,0.0,0.0,0.0,149.6815286624204,2.0
1970,2015-03-16,535000.0,2,1.0,920,9000,1.0,0.0,1,6,920,0.0,1954,0.0,98033,47.6831,-122.189,1760,8400,0.0,0.0,1.0,581.5217391304348,2.0
1971,2014-05-07,275000.0,3,2.5,1600,7000,2.0,0.0,4,8,1600,0.0,1993,0.0,98038,47.3534,-122.057,1700,7000,0.0,0.0,0.0,171.875,1.2
1972,2014-09-15,665000.0,3,2.5,2630,10047,2.0,0.0,3,9,2630,0.0,1996,0.0,98027,47.5515,-122.083,2640,10620,0.0,0.0,0.0,252.85171102661596,1.2
1973,2014-08-06,670000.0,4,2.75,3020,13530,1.0,0.0,4,8,1540,1480.0,1977,0.0,98052,47.6299,-122.099,2230,11896,0.0,1.0,0.0,221.8543046357616,1.4545454545454546
1974,2015-04-27,465000.0,3,1.75,1490,10757,1.0,0.0,3,7,1060,430.0,1966,0.0,98034,47.72,-122.229,1490,10609,0.0,1.0,0.0,312.08053691275165,1.7142857142857142
1975,2014-10-23,210000.0,3,1.5,1160,5200,1.0,0.0,5,7,1160,0.0,1970,0.0,98042,47.364,-122.094,1170,5200,0.0,0.0,0.0,181.0344827586207,2.0
1976,2014-12-04,265000.0,4,2.5,2040,4443,2.0,0.0,3,8,2040,0.0,2001,0.0,98092,47.3182,-122.189,2040,4637,0.0,0.0,0.0,129.90196078431373,1.6
1977,2015-04-13,426000.0,2,2.5,1550,2657,2.0,0.0,4,8,1550,0.0,1987,0.0,98033,47.7034,-122.188,1570,2442,0.0,0.0,1.0,274.83870967741933,0.8
1978,2014-10-29,529219.0,4,2.25,1990,7610,1.0,0.0,4,8,1290,700.0,1966,0.0,98008,47.6236,-122.103,1820,8198,0.0,1.0,0.0,265.9391959798995,1.7777777777777777
1979,2014-07-01,875000.0,5,3.5,3840,8279,2.0,0.0,3,9,3840,0.0,2001,0.0,98074,47.6039,-122.059,3570,8279,0.0,0.0,0.0,227.86458333333334,1.4285714285714286
1980,2015-01-06,608000.0,4,3.0,2400,7680,1.0,0.0,3,7,1200,1200.0,1956,0.0,98199,47.6466,-122.389,2670,6342,0.0,1.0,0.0,253.33333333333334,1.3333333333333333
1981,2014-11-12,220000.0,3,1.0,1660,21514,1.0,0.0,4,7,1660,0.0,1973,0.0,98022,47.2159,-121.964,1660,21600,0.0,0.0,0.0,132.53012048192772,3.0
1982,2014-08-18,295450.0,3,2.0,2030,17120,1.0,0.0,4,8,1890,140.0,1966,0.0,98092,47.2953,-122.185,1870,13662,0.0,1.0,0.0,145.54187192118226,1.5
1983,2014-11-11,315000.0,2,1.0,840,5087,1.0,0.0,3,7,840,0.0,1925,0.0,98118,47.5557,-122.278,1590,5087,0.0,0.0,0.0,375.0,2.0
1984,2015-02-13,205000.0,4,2.0,1450,8175,1.0,0.0,4,7,1450,0.0,1967,0.0,98031,47.3933,-122.195,1570,9024,0.0,0.0,0.0,141.3793103448276,2.0
1985,2014-07-09,310000.0,3,1.5,1460,9908,1.0,0.0,3,7,1460,0.0,1952,0.0,98148,47.4275,-122.331,1420,9582,0.0,0.0,0.0,212.32876712328766,2.0
1986,2015-05-03,1000000.0,5,1.0,2010,5210,1.5,0.0,3,9,1890,120.0,1927,0.0,98119,47.6501,-122.37,2330,5000,0.0,1.0,0.0,497.5124378109453,5.0
1987,2014-06-02,525000.0,4,2.5,2910,7631,2.0,0.0,3,9,2910,0.0,2006,0.0,98038,47.3552,-122.001,3190,5552,0.0,0.0,0.0,180.41237113402062,1.6
1988,2014-07-09,284000.0,4,1.75,1880,8800,1.0,0.0,3,7,1130,750.0,1960,0.0,98168,47.5137,-122.333,1340,8733,0.0,1.0,0.0,151.06382978723406,2.2857142857142856
1989,2014-05-14,510000.0,3,1.75,2170,26460,1.0,0.0,3,8,1450,720.0,1986,0.0,98074,47.6147,-122.045,2090,29075,0.0,1.0,0.0,235.02304147465438,1.7142857142857142
1990,2014-06-19,405000.0,2,1.0,1260,4377,1.0,0.0,4,7,1260,0.0,1947,0.0,98103,47.6988,-122.354,1420,6376,0.0,0.0,0.0,321.42857142857144,2.0
1991,2014-09-16,509950.0,3,2.5,1970,9153,2.0,0.0,3,8,1970,0.0,2007,0.0,98028,47.7698,-122.268,1800,9800,0.0,0.0,0.0,258.8578680203046,1.2
1992,2015-04-23,990000.0,4,3.75,3450,4940,2.0,0.0,3,10,2570,880.0,2006,0.0,98103,47.692,-122.338,1880,5387,0.0,1.0,0.0,286.95652173913044,1.0666666666666667
1993,2015-04-14,280005.0,3,1.5,1130,7200,1.0,0.0,3,7,1130,0.0,1954,0.0,98178,47.5041,-122.253,1130,7200,0.0,0.0,0.0,247.7920353982301,2.0
1994,2014-09-03,700000.0,3,1.75,2600,7668,1.0,0.0,4,8,1300,1300.0,1968,0.0,98010,47.3402,-122.046,1980,13664,0.0,1.0,0.0,269.2307692307692,1.7142857142857142
1995,2014-08-04,330000.0,3,1.0,1030,7620,1.0,0.0,3,7,1030,0.0,1953,0.0,98126,47.5281,-122.375,1030,7560,0.0,0.0,0.0,320.3883495145631,3.0
1996,2015-02-23,340000.0,2,1.0,1700,6718,1.0,0.0,3,7,1230,470.0,1956,0.0,98198,47.4131,-122.331,2040,7500,0.0,1.0,0.0,200.0,2.0
1997,2014-08-18,468000.0,2,2.5,1480,2167,2.0,0.0,3,8,1390,90.0,2007,0.0,98052,47.6658,-122.132,2130,2556,0.0,1.0,0.0,316.2162162162162,0.8
1998,2014-09-19,515000.0,3,1.75,1600,20873,1.0,0.0,3,8,1600,0.0,1955,0.0,98006,47.5632,-122.182,2640,18364,0.0,0.0,0.0,321.875,1.7142857142857142
1999,2014-11-12,245000.0,4,2.0,1870,8750,1.0,0.0,3,7,1870,0.0,1977,0.0,98022,47.1985,-122.001,1770,8207,0.0,0.0,0.0,131.01604278074868,2.0
2000,2014-05-27,265000.0,3,2.5,1440,7741,1.0,0.0,4,7,1000,440.0,1983,0.0,98031,47.4042,-122.194,1680,7316,0.0,1.0,0.0,184.02777777777777,1.2
